Time (sec),Ti575 Flash Thickness,Ti64 Flash Thickness,,Time (sec),Oscillation stroke 
,,,,12.085,0.00275
,,,,12.086,0.002993
,,,,12.087,0.003879
,,,,12.088,0.006575
,,,,12.089,0.013489
,,,,12.09,0.011258
,,,,12.091,0.0054
,,,,12.092,-0.0025
,,,,12.093,0.009505
,,,,12.094,0.005043
,,,,12.095,-0.01015
,,,,12.096,0.002355
,,,,12.097,0.018204
,,,,12.098,0.000545
,,,,12.099,-0.00483
,,,,12.1,-0.00394
,,,,12.101,-0.00027
,,,,12.102,0.000305
,,,,12.103,-0.00777
,,,,12.104,0.000874
,,,,12.105,0.003829
,,,,12.106,-0.00883
,,,,12.107,-0.00472
,,,,12.108,0.004923
,,,,12.109,0.00637
,,,,12.11,-0.00066
,,,,12.111,-0.00271
,,,,12.112,0.007555
,,,,12.113,-0.00145
,,,,12.114,-0.00678
,,,,12.115,0.004102
,,,,12.116,0.00021
,,,,12.117,0.00599
,,,,12.118,0.001263
,,,,12.119,-0.0026
,,,,12.12,0.011234
,,,,12.121,0.001272
,,,,12.122,-0.01638
,,,,12.123,0.002634
,,,,12.124,0.00142
,,,,12.125,0.001549
,,,,12.126,-0.00024
,,,,12.127,0.004255
,,,,12.128,0.009114
,,,,12.129,-0.00029
,,,,12.13,-0.00279
,,,,12.131,0.006408
,,,,12.132,0.003758
,,,,12.133,-0.01155
,,,,12.134,-0.01077
,,,,12.135,0.001934
,,,,12.136,-0.00314
,,,,12.137,0.008235
,,,,12.138,0.001659
,,,,12.139,0.00632
,,,,12.14,0.012763
,,,,12.141,-0.00355
,,,,12.142,-0.00325
,,,,12.143,0.000921
,,,,12.144,-0.00624
,,,,12.145,-0.00704
,,,,12.146,0.006202
,,,,12.147,-0.00347
,,,,12.148,0.007352
,,,,12.149,-0.01773
,,,,12.15,-0.00205
,,,,12.151,0.009212
,,,,12.152,0.00154
,,,,12.153,0.000776
,,,,12.154,-0.0016
,,,,12.155,-0.0006
,,,,12.156,0.005393
,,,,12.157,-0.00591
,,,,12.158,-0.00555
,,,,12.159,0.007079
,,,,12.16,0.001452
,,,,12.161,0.00652
,,,,12.162,-0.00091
,,,,12.163,-0.01
,,,,12.164,0.0000522
,,,,12.165,-0.00614
,,,,12.166,0.001377
,,,,12.167,0.010225
,,,,12.168,0.004403
,,,,12.169,-0.0066
,,,,12.17,-0.0088
,,,,12.171,0.007368
,,,,12.172,-0.00107
,,,,12.173,-0.00678
,,,,12.174,0.002416
,,,,12.175,-0.0003
,,,,12.176,0.00518
,,,,12.177,-0.01168
,,,,12.178,0.010814
,,,,12.179,0.005621
,,,,12.18,-0.00231
,,,,12.181,-0.00219
,,,,12.182,0.002073
,,,,12.183,0.002659
,,,,12.184,-0.00469
,,,,12.185,0.002087
,,,,12.186,0.007825
,,,,12.187,0.001257
,,,,12.188,-0.00273
,,,,12.189,-0.00579
,,,,12.19,0.006716
,,,,12.191,0.001997
,,,,12.192,-0.01122
,,,,12.193,0.004777
,,,,12.194,-0.0014
,,,,12.195,0.007364
,,,,12.196,-0.00405
,,,,12.197,-0.01087
,,,,12.198,0.007889
,,,,12.199,-0.00242
,,,,12.2,0.002436
,,,,12.201,0.002159
,,,,12.202,0.012754
,,,,12.203,0.006191
,,,,12.204,0.001485
,,,,12.205,0.009626
,,,,12.206,0.004063
,,,,12.207,-0.01128
,,,,12.208,-0.01641
,,,,12.209,0.003582
,,,,12.21,-0.00125
,,,,12.211,-0.0123
,,,,12.212,0.002552
,,,,12.213,0.005064
,,,,12.214,0.004588
,,,,12.215,-0.00038
,,,,12.216,-0.00511
,,,,12.217,0.003511
,,,,12.218,0.001861
,,,,12.219,-0.01302
,,,,12.22,-0.01426
,,,,12.221,0.00232
,,,,12.222,-0.00105
,,,,12.223,-0.00436
,,,,12.224,0.003752
,,,,12.225,0.009724
,,,,12.226,0.004086
,,,,12.227,-0.00128
,,,,12.228,0.001501
,,,,12.229,0.009387
,,,,12.23,0.01662
,,,,12.231,0.000123
,,,,12.232,0.001983
,,,,12.233,0.008364
,,,,12.234,0.00331
,,,,12.235,-0.00243
,,,,12.236,0.011571
,,,,12.237,0.004671
,,,,12.238,-0.00031
,,,,12.239,0.006474
,,,,12.24,-0.00367
,,,,12.241,-0.00322
,,,,12.242,-0.00459
,,,,12.243,-0.00385
,,,,12.244,0.007834
,,,,12.245,0.007984
,,,,12.246,-0.00222
,,,,12.247,-0.00219
,,,,12.248,0.009143
,,,,12.249,-0.01079
,,,,12.25,0.002053
,,,,12.251,0.001528
,,,,12.252,0.013412
,,,,12.253,0.008405
,,,,12.254,-0.01143
,,,,12.255,0.007648
,,,,12.256,0.004299
,,,,12.257,0.002612
,,,,12.258,-0.00482
,,,,12.259,0.003035
,,,,12.26,0.003177
,,,,12.261,0.007333
,,,,12.262,-0.00347
,,,,12.263,0.007024
,,,,12.264,0.007694
,,,,12.265,-0.00964
,,,,12.266,-0.00547
,,,,12.267,-0.00768
,,,,12.268,-0.00191
,,,,12.269,0.006061
,,,,12.27,-0.0028
,,,,12.271,-0.00471
,,,,12.272,0.003399
,,,,12.273,-0.00603
,,,,12.274,-0.00296
,,,,12.275,0.000999
,,,,12.276,-0.00236
,,,,12.277,-0.00618
,,,,12.278,0.00223
,,,,12.279,0.001379
,,,,12.28,0.0025
,,,,12.281,-0.00539
,,,,12.282,-0.00054
,,,,12.283,-0.00454
,,,,12.284,0.00938
,,,,12.285,-0.00641
,,,,12.286,0.002856
,,,,12.287,0.003183
,,,,12.288,0.000458
,,,,12.289,-0.0015
,,,,12.29,-0.00578
,,,,12.291,0.009512
,,,,12.292,0.002906
,,,,12.293,-0.00025
,,,,12.294,0.009376
,,,,12.295,0.013033
,,,,12.296,-0.00068
,,,,12.297,-0.00521
,,,,12.298,0.002731
,,,,12.299,0.003304
,,,,12.3,-0.00907
,,,,12.301,-0.00963
,,,,12.302,0.011948
,,,,12.303,0.006439
,,,,12.304,0.007665
,,,,12.305,-0.00211
,,,,12.306,0.006582
,,,,12.307,0.008566
,,,,12.308,0.001695
,,,,12.309,0.000447
,,,,12.31,0.00873
,,,,12.311,-0.00343
,,,,12.312,0.006214
,,,,12.313,-0.00278
,,,,12.314,-0.00132
,,,,12.315,0.010306
,,,,12.316,-0.00246
,,,,12.317,0.0071
,,,,12.318,0.009922
,,,,12.319,-0.00386
,,,,12.32,-0.0127
,,,,12.321,0.003001
,,,,12.322,0.006519
,,,,12.323,-0.00097
,,,,12.324,-0.0000032
,,,,12.325,0.010506
,,,,12.326,0.010123
,,,,12.327,0.004102
,,,,12.328,-0.00441
,,,,12.329,0.0000892
,,,,12.33,-0.00275
,,,,12.331,0.004399
,,,,12.332,-0.00087
,,,,12.333,-0.00065
,,,,12.334,0.004703
,,,,12.335,-0.00178
,,,,12.336,-0.00238
,,,,12.337,0.002098
,,,,12.338,0.002604
,,,,12.339,0.004722
,,,,12.34,-0.00605
,,,,12.341,-0.00309
,,,,12.342,0.003771
,,,,12.343,0.001334
,,,,12.344,-0.00772
,,,,12.345,0.003057
,,,,12.346,-0.00881
,,,,12.347,-0.000095
,,,,12.348,0.0012
,,,,12.349,-0.00408
,,,,12.35,-0.00217
,,,,12.351,-0.00368
,,,,12.352,0.000828
,,,,12.353,0.013644
,,,,12.354,-0.00214
,,,,12.355,-0.00962
,,,,12.356,0.006221
,,,,12.357,0.008795
,,,,12.358,-0.00781
,,,,12.359,-0.00736
,,,,12.36,0.002622
,,,,12.361,0.004927
,,,,12.362,0.006292
,,,,12.363,-0.00483
,,,,12.364,0.000747
,,,,12.365,0.009286
,,,,12.366,-0.00271
,,,,12.367,-0.00098
,,,,12.368,-0.00589
,,,,12.369,0.004126
,,,,12.37,-0.01011
,,,,12.371,0.000648
,,,,12.372,0.002173
,,,,12.373,-0.00451
,,,,12.374,-0.00105
,,,,12.375,-0.00863
,,,,12.376,-0.00007
,,,,12.377,0.017246
,,,,12.378,-0.00971
,,,,12.379,-0.00051
,,,,12.38,0.002004
,,,,12.381,0.001493
,,,,12.382,-0.00056
,,,,12.383,-0.00541
,,,,12.384,0.006249
,,,,12.385,0.003645
,,,,12.386,0.001245
,,,,12.387,0.010838
,,,,12.388,0.004032
,,,,12.389,-0.00452
,,,,12.39,0.006591
,,,,12.391,0.000573
,,,,12.392,-0.00057
,,,,12.393,-0.00012
,,,,12.394,-0.00471
,,,,12.395,0.009599
,,,,12.396,0.007737
,,,,12.397,0.001499
,,,,12.398,0.008848
,,,,12.399,0.005095
,,,,12.4,0.00196
,,,,12.401,-0.00015
,,,,12.402,-0.00041
,,,,12.403,0.007526
,,,,12.404,-0.00771
,,,,12.405,0.001437
,,,,12.406,-0.00839
,,,,12.407,0.003617
,,,,12.408,0.001895
,,,,12.409,-0.00101
,,,,12.41,-0.00515
,,,,12.411,-0.000069
,,,,12.412,0.005209
,,,,12.413,-0.00494
,,,,12.414,0.000188
,,,,12.415,0.007654
,,,,12.416,-0.00138
,,,,12.417,0.00815
,,,,12.418,0.000552
,,,,12.419,0.001653
,,,,12.42,-0.00355
,,,,12.421,-0.00343
,,,,12.422,0.008934
,,,,12.423,0.000594
,,,,12.424,-0.00223
,,,,12.425,-0.00383
,,,,12.426,-0.00615
,,,,12.427,0.000179
,,,,12.428,0.005685
,,,,12.429,0.001282
,,,,12.43,0.002452
,,,,12.431,0.007862
,,,,12.432,0.003175
,,,,12.433,-0.0053
,,,,12.434,0.006371
,,,,12.435,0.000386
,,,,12.436,-0.00395
,,,,12.437,0.002402
,,,,12.438,-0.00095
,,,,12.439,0.004177
,,,,12.44,-0.00503
,,,,12.441,-0.0073
,,,,12.442,0.002247
,,,,12.443,-0.01226
,,,,12.444,-0.00265
,,,,12.445,-0.00709
,,,,12.446,0.01172
,,,,12.447,0.010969
,,,,12.448,0.000995
,,,,12.449,-0.00153
,,,,12.45,0.007583
,,,,12.451,-0.00779
,,,,12.452,-0.006
,,,,12.453,-0.00109
,,,,12.454,0.002336
,,,,12.455,-0.00685
,,,,12.456,0.006481
,,,,12.457,-0.00479
,,,,12.458,0.002576
,,,,12.459,-0.0114
,,,,12.46,0.005329
,,,,12.461,0.007828
,,,,12.462,0.013937
,,,,12.463,-0.00408
,,,,12.464,-0.01388
,,,,12.465,0.007285
,,,,12.466,0.010177
,,,,12.467,-0.00176
,,,,12.468,-0.00242
,,,,12.469,-0.00544
,,,,12.47,0.005419
,,,,12.471,-0.00263
,,,,12.472,-0.00125
,,,,12.473,0.006782
,,,,12.474,0.004518
,,,,12.475,-0.00484
,,,,12.476,-0.00332
,,,,12.477,0.017545
,,,,12.478,0.008146
,,,,12.479,0.001097
,,,,12.48,-0.00369
,,,,12.481,-0.00065
,,,,12.482,-0.00363
,,,,12.483,-0.00498
,,,,12.484,-0.00037
,,,,12.485,0.001928
,,,,12.486,0.002319
,,,,12.487,-0.00321
,,,,12.488,0.007264
,,,,12.489,0.006854
,,,,12.49,0.004469
,,,,12.491,0.001506
,,,,12.492,0.007839
,,,,12.493,0.005371
,,,,12.494,0.001475
,,,,12.495,-0.0071
,,,,12.496,0.006938
,,,,12.497,-0.00344
,,,,12.498,-0.00581
,,,,12.499,-0.00614
,,,,12.5,0.007043
,,,,12.501,0.008186
,,,,12.502,-0.00527
,,,,12.503,0.002066
,,,,12.504,0.004443
,,,,12.505,0.005029
,,,,12.506,-0.00497
,,,,12.507,-0.00021
,,,,12.508,-0.00372
,,,,12.509,0.008803
,,,,12.51,-0.01101
,,,,12.511,-0.00204
,,,,12.512,0.005245
,,,,12.513,-0.00217
,,,,12.514,-0.00734
,,,,12.515,0.003089
,,,,12.516,0.003344
,,,,12.517,-0.00143
,,,,12.518,-0.00337
,,,,12.519,-0.0001
,,,,12.52,0.001987
,,,,12.521,-0.0038
,,,,12.522,0.00271
,,,,12.523,0.002527
,,,,12.524,0.007466
,,,,12.525,0.0000881
,,,,12.526,0.000441
,,,,12.527,-0.00012
,,,,12.528,0.01144
,,,,12.529,-0.00555
,,,,12.53,-0.00026
,,,,12.531,0.003996
,,,,12.532,0.006377
,,,,12.533,-0.00255
,,,,12.534,-0.00186
,,,,12.535,0.004557
,,,,12.536,0.003831
,,,,12.537,-0.00663
,,,,12.538,-0.00051
,,,,12.539,-0.00324
,,,,12.54,-0.00093
,,,,12.541,0.000694
,,,,12.542,0.010018
,,,,12.543,0.005888
,,,,12.544,-0.00638
,,,,12.545,0.003751
,,,,12.546,-0.00215
,,,,12.547,0.008921
,,,,12.548,-0.00819
,,,,12.549,-0.00321
,,,,12.55,0.007202
,,,,12.551,0.001441
,,,,12.552,0.006726
,,,,12.553,-0.00897
,,,,12.554,-0.00627
,,,,12.555,0.009777
,,,,12.556,-0.00538
,,,,12.557,-0.01113
,,,,12.558,0.005819
,,,,12.559,0.011378
,,,,12.56,-0.00161
,,,,12.561,-0.00327
,,,,12.562,0.002664
,,,,12.563,0.0000737
,,,,12.564,-0.0095
,,,,12.565,0.006945
,,,,12.566,0.003723
,,,,12.567,-0.00234
,,,,12.568,-0.00466
,,,,12.569,-0.0046
,,,,12.57,0.002537
,,,,12.571,-0.00306
,,,,12.572,-0.00433
,,,,12.573,-0.00164
,,,,12.574,0.012798
,,,,12.575,-0.00608
,,,,12.576,0.000522
,,,,12.577,-0.00065
,,,,12.578,0.00838
,,,,12.579,-0.00334
,,,,12.58,-0.00952
,,,,12.581,-0.00222
,,,,12.582,0.011004
,,,,12.583,0.001255
,,,,12.584,-0.00853
,,,,12.585,-0.0047
,,,,12.586,0.006799
,,,,12.587,-0.00652
,,,,12.588,-0.00283
,,,,12.589,-0.00388
,,,,12.59,-0.00124
,,,,12.591,-0.00308
,,,,12.592,-0.00407
,,,,12.593,-0.00206
,,,,12.594,0.00776
,,,,12.595,0.002378
,,,,12.596,0.002281
,,,,12.597,0.009272
,,,,12.598,0.00335
,,,,12.599,-0.00062
,,,,12.6,-0.00208
,,,,12.601,-0.00663
,,,,12.602,0.003675
,,,,12.603,-0.01049
,,,,12.604,-0.00664
,,,,12.605,-0.00737
,,,,12.606,-0.00281
,,,,12.607,-0.00282
,,,,12.608,-0.00098
,,,,12.609,0.000829
,,,,12.61,-0.00022
,,,,12.611,-0.0018
,,,,12.612,0.000464
,,,,12.613,0.004685
,,,,12.614,0.003787
,,,,12.615,-0.00115
,,,,12.616,0.003841
,,,,12.617,0.010055
,,,,12.618,-0.00569
,,,,12.619,0.004354
,,,,12.62,0.005623
,,,,12.621,0.007701
,,,,12.622,-0.000068
,,,,12.623,-0.0053
,,,,12.624,0.003737
,,,,12.625,0.014974
,,,,12.626,-0.00394
,,,,12.627,-0.00437
,,,,12.628,0.002578
,,,,12.629,0.002121
,,,,12.63,-0.01038
,,,,12.631,-0.01699
,,,,12.632,0.007692
,,,,12.633,0.013733
,,,,12.634,0.004438
,,,,12.635,-0.00348
,,,,12.636,0.01053
,,,,12.637,0.007021
,,,,12.638,-0.00015
,,,,12.639,-0.00171
,,,,12.64,0.004984
,,,,12.641,-0.00321
,,,,12.642,-0.00299
,,,,12.643,-0.00451
,,,,12.644,0.003345
,,,,12.645,-0.00276
,,,,12.646,-0.00735
,,,,12.647,-0.00996
,,,,12.648,0.007917
,,,,12.649,0.006289
,,,,12.65,-0.00128
,,,,12.651,0.000114
,,,,12.652,0.018329
,,,,12.653,0.006994
,,,,12.654,-0.00506
,,,,12.655,-0.00063
,,,,12.656,0.011668
,,,,12.657,0.004803
,,,,12.658,-0.00796
,,,,12.659,0.003214
,,,,12.66,0.009156
,,,,12.661,-0.00116
,,,,12.662,-0.01319
,,,,12.663,0.0013
,,,,12.664,-0.00123
,,,,12.665,-0.00527
,,,,12.666,-0.00022
,,,,12.667,0.005948
,,,,12.668,-0.00061
,,,,12.669,-0.00324
,,,,12.67,-0.00201
,,,,12.671,0.008348
,,,,12.672,-0.01172
,,,,12.673,0.001162
,,,,12.674,0.004341
,,,,12.675,0.002386
,,,,12.676,0.005384
,,,,12.677,-0.0071
,,,,12.678,-0.00507
,,,,12.679,0.01304
,,,,12.68,0.007723
,,,,12.681,-0.00573
,,,,12.682,-0.00178
,,,,12.683,0.001817
,,,,12.684,-0.00081
,,,,12.685,0.004461
,,,,12.686,0.0000947
,,,,12.687,0.009461
,,,,12.688,-0.00536
,,,,12.689,-0.00166
,,,,12.69,0.001174
,,,,12.691,0.006289
,,,,12.692,-0.00577
,,,,12.693,-0.00356
,,,,12.694,0.004252
,,,,12.695,-0.00051
,,,,12.696,-0.01066
,,,,12.697,-0.01071
,,,,12.698,-0.00084
,,,,12.699,0.001565
,,,,12.7,-0.00642
,,,,12.701,-0.01048
,,,,12.702,0.004587
,,,,12.703,0.004155
,,,,12.704,-0.00506
,,,,12.705,-0.00384
,,,,12.706,0.003638
,,,,12.707,-0.0067
,,,,12.708,-0.00018
,,,,12.709,0.011012
,,,,12.71,0.011089
,,,,12.711,0.008115
,,,,12.712,-0.00294
,,,,12.713,0.000582
,,,,12.714,0.016022
,,,,12.715,0.001557
,,,,12.716,0.000283
,,,,12.717,0.005529
,,,,12.718,0.004556
,,,,12.719,0.002189
,,,,12.72,-0.00501
,,,,12.721,-0.00697
,,,,12.722,0.006465
,,,,12.723,-0.00377
,,,,12.724,0.003433
,,,,12.725,0.003046
,,,,12.726,0.003773
,,,,12.727,-0.00058
,,,,12.728,-0.00411
,,,,12.729,0.004133
,,,,12.73,0.011273
,,,,12.731,-0.00894
,,,,12.732,-0.01137
,,,,12.733,0.001321
,,,,12.734,0.008829
,,,,12.735,-0.01121
,,,,12.736,-0.00042
,,,,12.737,-0.00279
,,,,12.738,0.003021
,,,,12.739,-0.00508
,,,,12.74,-0.00157
,,,,12.741,0.003125
,,,,12.742,-0.00338
,,,,12.743,-0.00404
,,,,12.744,0.008091
,,,,12.745,-0.000056
,,,,12.746,0.005235
,,,,12.747,-0.01093
,,,,12.748,-0.00678
,,,,12.749,0.007645
,,,,12.75,-0.00192
,,,,12.751,-0.00989
,,,,12.752,0.00225
,,,,12.753,0.003054
,,,,12.754,-0.00316
,,,,12.755,-0.00056
,,,,12.756,-0.00714
,,,,12.757,0.007368
,,,,12.758,-0.00681
,,,,12.759,0.000423
,,,,12.76,0.007644
,,,,12.761,0.010958
,,,,12.762,-0.00293
,,,,12.763,-0.00079
,,,,12.764,0.001483
,,,,12.765,0.003822
,,,,12.766,-0.00127
,,,,12.767,-0.00072
,,,,12.768,0.005369
,,,,12.769,-0.00137
,,,,12.77,-0.0028
,,,,12.771,-0.0002
,,,,12.772,0.006901
,,,,12.773,-0.00284
,,,,12.774,-0.0064
,,,,12.775,-0.00091
,,,,12.776,-0.006
,,,,12.777,0.0000118
,,,,12.778,-0.00793
,,,,12.779,0.00475
,,,,12.78,0.005124
,,,,12.781,0.014692
,,,,12.782,0.009604
,,,,12.783,0.001497
,,,,12.784,0.00665
,,,,12.785,0.001414
,,,,12.786,-0.01447
,,,,12.787,-0.00248
,,,,12.788,0.005056
,,,,12.789,-0.00556
,,,,12.79,0.000778
,,,,12.791,0.005253
,,,,12.792,-0.00144
,,,,12.793,-0.00968
,,,,12.794,-0.0033
,,,,12.795,0.000151
,,,,12.796,0.00887
,,,,12.797,-0.00749
,,,,12.798,-0.00512
,,,,12.799,0.002213
,,,,12.8,0.004303
,,,,12.801,-0.00133
,,,,12.802,0.000115
,,,,12.803,0.005697
,,,,12.804,0.0000805
,,,,12.805,0.011469
,,,,12.806,-0.00552
,,,,12.807,0.006028
,,,,12.808,0.009267
,,,,12.809,-0.00733
,,,,12.81,0.003471
,,,,12.811,0.001557
,,,,12.812,0.005227
,,,,12.813,-0.00891
,,,,12.814,-0.00073
,,,,12.815,0.000454
,,,,12.816,0.000944
,,,,12.817,-0.01518
,,,,12.818,0.003087
,,,,12.819,0.004421
,,,,12.82,-0.00392
,,,,12.821,-0.00328
,,,,12.822,0.017679
,,,,12.823,0.001292
,,,,12.824,0.00544
,,,,12.825,-0.00608
,,,,12.826,0.011633
,,,,12.827,0.007076
,,,,12.828,-0.00352
,,,,12.829,-0.00727
,,,,12.83,0.004769
,,,,12.831,-0.00689
,,,,12.832,-0.0036
,,,,12.833,-0.01096
,,,,12.834,0.001605
,,,,12.835,-0.00106
,,,,12.836,0.0000395
,,,,12.837,-0.00124
,,,,12.838,0.008588
,,,,12.839,0.004775
,,,,12.84,-0.00182
,,,,12.841,0.000577
,,,,12.842,0.009621
,,,,12.843,-0.00659
,,,,12.844,-0.00593
,,,,12.845,0.003282
,,,,12.846,-0.00198
,,,,12.847,0.002748
,,,,12.848,-0.00108
,,,,12.849,-0.00763
,,,,12.85,0.006385
,,,,12.851,-0.00322
,,,,12.852,-0.00456
,,,,12.853,-0.00126
,,,,12.854,0.003271
,,,,12.855,-0.00748
,,,,12.856,-0.00625
,,,,12.857,-0.00291
,,,,12.858,-0.00219
,,,,12.859,-0.00738
,,,,12.86,0.002924
,,,,12.861,-0.00095
,,,,12.862,0.0097
,,,,12.863,-0.00201
,,,,12.864,0.006892
,,,,12.865,0.001993
,,,,12.866,0.002571
,,,,12.867,-0.00814
,,,,12.868,0.007421
,,,,12.869,0.00423
,,,,12.87,0.006291
,,,,12.871,-0.00403
,,,,12.872,-0.00417
,,,,12.873,0.006223
,,,,12.874,0.001666
,,,,12.875,0.002282
,,,,12.876,0.0000688
,,,,12.877,-0.00733
,,,,12.878,-0.00324
,,,,12.879,-0.00111
,,,,12.88,0.003402
,,,,12.881,0.011387
,,,,12.882,-0.00196
,,,,12.883,-0.006
,,,,12.884,0.00187
,,,,12.885,0.004666
,,,,12.886,0.006143
,,,,12.887,0.013119
,,,,12.888,0.011397
,,,,12.889,0.008776
,,,,12.89,-0.00216
,,,,12.891,-0.00404
,,,,12.892,0.001896
,,,,12.893,0.000659
,,,,12.894,0.001381
,,,,12.895,-0.00106
,,,,12.896,-0.00221
,,,,12.897,0.002663
,,,,12.898,-0.00605
,,,,12.899,-0.00384
,,,,12.9,0.006452
,,,,12.901,0.004751
,,,,12.902,0.003815
,,,,12.903,0.001482
,,,,12.904,0.000216
,,,,12.905,-0.00103
,,,,12.906,-0.00538
,,,,12.907,0.004486
,,,,12.908,0.004223
,,,,12.909,-0.000057
,,,,12.91,0.00011
,,,,12.911,0.002918
,,,,12.912,0.003676
,,,,12.913,-0.00093
,,,,12.914,-0.00322
,,,,12.915,-0.00512
,,,,12.916,0.000144
,,,,12.917,-0.00312
,,,,12.918,-0.01366
,,,,12.919,0.016737
,,,,12.92,-0.00649
,,,,12.921,0.004668
,,,,12.922,-0.00482
,,,,12.923,0.007097
,,,,12.924,0.009725
,,,,12.925,-0.00618
,,,,12.926,-0.00066
,,,,12.927,0.006374
,,,,12.928,0.000413
,,,,12.929,-0.00201
,,,,12.93,-0.00225
,,,,12.931,0.012929
,,,,12.932,0.013927
,,,,12.933,-0.00144
,,,,12.934,-0.00288
,,,,12.935,0.005193
,,,,12.936,-0.00283
,,,,12.937,-0.00322
,,,,12.938,-0.0017
,,,,12.939,-0.00262
,,,,12.94,0.007955
,,,,12.941,0.0000153
,,,,12.942,-0.00142
,,,,12.943,0.006101
,,,,12.944,-0.0023
,,,,12.945,-0.00961
,,,,12.946,0.002468
,,,,12.947,0.012163
,,,,12.948,0.001922
,,,,12.949,-0.00149
,,,,12.95,0.005323
,,,,12.951,0.006951
,,,,12.952,0.002964
,,,,12.953,-0.00944
,,,,12.954,0.000714
,,,,12.955,0.005222
,,,,12.956,-0.0077
,,,,12.957,0.001531
,,,,12.958,0.004493
,,,,12.959,0.012582
,,,,12.96,-0.01166
,,,,12.961,0.0008
,,,,12.962,0.013686
,,,,12.963,-0.00584
,,,,12.964,-0.00455
,,,,12.965,-0.00574
,,,,12.966,0.004004
,,,,12.967,0.003143
,,,,12.968,0.002954
,,,,12.969,-0.0031
,,,,12.97,0.001148
,,,,12.971,-0.000047
,,,,12.972,-0.00418
,,,,12.973,0.001316
,,,,12.974,-0.00129
,,,,12.975,-0.00102
,,,,12.976,-0.00741
,,,,12.977,-0.00473
,,,,12.978,0.014399
,,,,12.979,0.000158
,,,,12.98,0.005528
,,,,12.981,-0.00481
,,,,12.982,0.005657
,,,,12.983,-0.00376
,,,,12.984,-0.01097
,,,,12.985,0.003309
,,,,12.986,0.012842
,,,,12.987,-0.0022
,,,,12.988,-0.00023
,,,,12.989,-0.00063
,,,,12.99,-0.00282
,,,,12.991,-0.00199
,,,,12.992,0.002562
,,,,12.993,0.007408
,,,,12.994,0.009666
,,,,12.995,-0.00404
,,,,12.996,0.005769
,,,,12.997,0.019114
,,,,12.998,0.005227
,,,,12.999,-0.00706
,,,,13,0.005202
,,,,13.001,0.008142
,,,,13.002,0.012628
,,,,13.003,-0.00462
,,,,13.004,-0.00139
,,,,13.005,0.010001
,,,,13.006,0.003342
,,,,13.007,-0.00771
,,,,13.008,-0.00133
,,,,13.009,0.009922
,,,,13.01,0.009659
,,,,13.011,-0.00929
,,,,13.012,-0.00151
,,,,13.013,0.00842
,,,,13.014,-0.00184
,,,,13.015,0.004386
,,,,13.016,0.01526
,,,,13.017,0.008714
,,,,13.018,-0.00298
,,,,13.019,-0.00147
,,,,13.02,0.008555
,,,,13.021,0.022208
,,,,13.022,0.001325
,,,,13.023,-0.00088
,,,,13.024,0.006327
,,,,13.025,0.007182
,,,,13.026,-0.00376
,,,,13.027,-0.00162
,,,,13.028,0.009312
,,,,13.029,0.007516
,,,,13.03,0.001558
,,,,13.031,0.003028
,,,,13.032,0.011641
,,,,13.033,0.002848
,,,,13.034,-0.00791
,,,,13.035,-0.00501
,,,,13.036,0.00391
,,,,13.037,-0.00254
,,,,13.038,-0.00108
,,,,13.039,-0.00604
,,,,13.04,0.003724
,,,,13.041,-0.00179
,,,,13.042,-0.00531
,,,,13.043,-0.00124
,,,,13.044,0.004203
,,,,13.045,0.004411
,,,,13.046,-0.00813
,,,,13.047,0.000381
,,,,13.048,0.00514
,,,,13.049,-0.00398
,,,,13.05,-0.0072
,,,,13.051,0.011866
,,,,13.052,0.008107
,,,,13.053,-0.00472
,,,,13.054,0.002853
,,,,13.055,-0.00524
,,,,13.056,-0.00771
,,,,13.057,-0.00525
,,,,13.058,-0.00401
,,,,13.059,0.010137
,,,,13.06,-0.0001
,,,,13.061,0.001918
,,,,13.062,0.000586
,,,,13.063,0.006533
,,,,13.064,0.00829
,,,,13.065,0.005929
,,,,13.066,0.005418
,,,,13.067,0.01042
,,,,13.068,-0.0034
,,,,13.069,0.00286
,,,,13.07,0.002464
,,,,13.071,-0.00413
,,,,13.072,0.003349
,,,,13.073,-0.00726
,,,,13.074,0.003742
,,,,13.075,0.002698
,,,,13.076,-0.00585
,,,,13.077,-0.00149
,,,,13.078,0.008996
,,,,13.079,-0.0024
,,,,13.08,0.008283
,,,,13.081,-0.00668
,,,,13.082,-0.00214
,,,,13.083,0.000973
,,,,13.084,-0.00453
,,,,13.085,-0.00923
,,,,13.086,-0.00188
,,,,13.087,0.001765
,,,,13.088,-0.00313
,,,,13.089,-0.00068
,,,,13.09,0.009446
,,,,13.091,0.001249
,,,,13.092,-0.00247
,,,,13.093,-0.00951
,,,,13.094,-0.0013
,,,,13.095,0.003843
,,,,13.096,-0.00551
,,,,13.097,0.000686
,,,,13.098,0.010278
,,,,13.099,0.008054
,,,,13.1,-0.01651
,,,,13.101,0.001288
,,,,13.102,0.00972
,,,,13.103,0.008405
,,,,13.104,-0.00206
,,,,13.105,0.004878
,,,,13.106,0.009829
,,,,13.107,0.002442
,,,,13.108,-0.00434
,,,,13.109,-0.00243
,,,,13.11,0.00374
,,,,13.111,0.003513
,,,,13.112,-0.00055
,,,,13.113,0.008698
,,,,13.114,-0.0011
,,,,13.115,0.00076
,,,,13.116,-0.00724
,,,,13.117,0.002173
,,,,13.118,0.001855
,,,,13.119,-0.00251
